task,kwargs,num_envs,lr,dmodel,nlayer,gamma,ent_coef,bs,anneal_ent,episodic_reward.mean,episodic_reward.count,reward.mean,charts/SPS
MultiArmedBandit,{},256,0.0003,16,2,0.99,0.01,256,False,1,256,0.03125,3554
MultiArmedBandit,{},256,0.001,16,2,0.99,0.01,256,False,1,256,0.03125,3647
MultiArmedBandit,{},256,0.003,16,2,0.99,0.01,256,False,1,256,0.03125,3490
MultiArmedBandit,{},256,0.01,16,2,0.99,0.01,256,False,1,256,0.03125,3579
MultiArmedBandit,{},256,0.0003,16,2,0.99,0.01,1024,True,1,256,0.03125,9517
MultiArmedBandit,{},256,0.001,16,2,0.99,0.01,1024,True,1,256,0.03125,9620
MultiArmedBandit,{},256,0.003,16,2,0.99,0.01,1024,True,1,256,0.03125,9475
MultiArmedBandit,{},256,0.01,16,2,0.99,0.01,1024,True,1,256,0.03125,9398
MultiArmedBandit,{},256,0.0003,16,2,0.99,0.01,512,True,1,256,0.03125,6222
MultiArmedBandit,{},256,0.001,16,2,0.99,0.01,512,True,1,256,0.03125,6055
MultiArmedBandit,{},256,0.003,16,2,0.99,0.01,512,True,1,256,0.03125,6056
MultiArmedBandit,{},256,0.01,16,2,0.99,0.01,512,True,1,256,0.03125,6124
MultiArmedBandit,{},256,0.0003,16,2,0.99,0.01,256,True,1,256,0.03125,3596
MultiArmedBandit,{},256,0.001,16,2,0.99,0.01,256,True,1,256,0.03125,3649
MultiArmedBandit,{},256,0.003,16,2,0.99,0.01,256,True,1,256,0.03125,3630
MultiArmedBandit,{},256,0.01,16,2,0.99,0.01,256,True,1,256,0.03125,3525
MoveToOrigin,{},256,0.0003,16,2,0.99,0.01,1024,False,0.977151334285736,256,0.004969335161149502,7469
MoveToOrigin,{},256,0.001,16,2,0.99,0.01,1024,False,0.925075888633728,256,0.00905372854322195,7606
MoveToOrigin,{},256,0.003,16,2,0.99,0.01,1024,False,0.9686538577079772,256,0.009080501273274422,7565
MoveToOrigin,{},256,0.01,16,2,0.99,0.01,1024,False,0.9714635014533995,256,0.00231652962975204,7599
MoveToOrigin,{},256,0.0003,16,2,0.99,0.01,512,False,0.9803350567817688,256,0.004809417296200991,5053
MoveToOrigin,{},256,0.001,16,2,0.99,0.01,512,False,0.9814296960830688,256,0.0032435068860650063,5089
MoveToOrigin,{},256,0.003,16,2,0.99,0.01,512,False,0.9877896308898926,256,0.006944973487406969,5013
MoveToOrigin,{},256,0.01,16,2,0.99,0.01,512,False,0.9834688305854796,256,0.006864418275654316,5207
MoveToOrigin,{},256,0.0003,16,2,0.99,0.01,256,False,0.985300838947296,256,0.0064145480282604694,3134
MoveToOrigin,{},256,0.001,16,2,0.99,0.01,256,False,0.9791804552078248,256,0.004389699548482895,2954
MoveToOrigin,{},256,0.003,16,2,0.99,0.01,256,False,0.9840108752250672,256,0.0030526292975991964,3050
MoveToOrigin,{},256,0.01,16,2,0.99,0.01,256,False,0.9820142388343812,256,0.003720634384080768,3104
MoveToOrigin,{},256,0.0003,16,2,0.99,0.01,1024,True,0.9833611845970154,256,0.004954253789037466,7546
MoveToOrigin,{},256,0.001,16,2,0.99,0.01,1024,True,0.9804433584213256,256,0.0043246084824204445,7349
MoveToOrigin,{},256,0.003,16,2,0.99,0.01,1024,True,0.9879737496376038,256,0.006720640230923891,7556
MoveToOrigin,{},256,0.01,16,2,0.99,0.01,1024,True,0.9720230102539062,256,0.005327428691089153,7386
MoveToOrigin,{},256,0.0003,16,2,0.99,0.01,512,True,0.9683155417442322,256,0.004594945814460516,5125
MoveToOrigin,{},256,0.001,16,2,0.99,0.01,512,True,0.9809576869010924,256,0.003671286627650261,5094
MoveToOrigin,{},256,0.003,16,2,0.99,0.01,512,True,0.9691538214683532,256,0.007824765518307686,5109
MoveToOrigin,{},256,0.01,16,2,0.99,0.01,512,True,0.986638844013214,256,0.004384648520499468,5110
MoveToOrigin,{},256,0.0003,16,2,0.99,0.01,256,True,0.9864625334739684,256,0.004618505947291851,3177
MoveToOrigin,{},256,0.001,16,2,0.99,0.01,256,True,0.9797523021697998,256,0.01001462060958147,3162
MoveToOrigin,{},256,0.003,16,2,0.99,0.01,256,True,0.9580753445625304,256,0.00887994933873415,3036
MoveToOrigin,{},256,0.01,16,2,0.99,0.01,256,True,0.986912965774536,256,0.003445363836362958,3066
Minefield,"{""max_mines"": 10}",256,0.0003,16,2,0.99,0.01,1024,False,0.6341463327407837,41,0.00634765625,5780
Minefield,"{""max_mines"": 10}",256,0.001,16,2,0.99,0.01,1024,False,0.8297872543334961,94,0.01904296875,5787
Minefield,"{""max_mines"": 10}",256,0.003,16,2,0.99,0.01,1024,False,0.8712871074676514,101,0.021484375,5737
Minefield,"{""max_mines"": 10}",256,0.01,16,2,0.99,0.01,1024,False,0.875,104,0.022216796875,5765
Minefield,"{""max_mines"": 10}",256,0.0003,16,2,0.99,0.01,512,False,0.1304347813129425,23,0.000732421875,3781
Minefield,"{""max_mines"": 10}",256,0.001,16,2,0.99,0.01,512,False,0.8155339956283569,103,0.0205078125,3991
Minefield,"{""max_mines"": 10}",256,0.003,16,2,0.99,0.01,512,False,0.9569892287254332,93,0.021728515625,4095
Minefield,"{""max_mines"": 10}",256,0.01,16,2,0.99,0.01,512,False,0.8666666746139526,105,0.022216796875,4072
Minefield,"{""max_mines"": 10}",256,0.0003,16,2,0.99,0.01,256,False,0,27,0,2630
Minefield,"{""max_mines"": 10}",256,0.001,16,2,0.99,0.01,256,False,0.8514851331710815,101,0.02099609375,2481
Minefield,"{""max_mines"": 10}",256,0.003,16,2,0.99,0.01,256,False,0.84375,128,0.0263671875,2520
Minefield,"{""max_mines"": 10}",256,0.01,16,2,0.99,0.01,256,False,1,104,0.025390625,2583
Minefield,"{""max_mines"": 10}",256,0.0003,16,2,0.99,0.01,1024,True,0.05000000074505806,20,0.000244140625,5877
Minefield,"{""max_mines"": 10}",256,0.001,16,2,0.99,0.01,1024,True,0,20,0,5680
Minefield,"{""max_mines"": 10}",256,0.003,16,2,0.99,0.01,1024,True,0.8560000061988831,125,0.026123046875,5715
Minefield,"{""max_mines"": 10}",256,0.01,16,2,0.99,0.01,1024,True,0.8317757248878479,107,0.021728515625,5831
Minefield,"{""max_mines"": 10}",256,0.0003,16,2,0.99,0.01,512,True,0.1515151560306549,33,0.001220703125,4029
Minefield,"{""max_mines"": 10}",256,0.001,16,2,0.99,0.01,512,True,0.8494623899459839,93,0.019287109375,4199
Minefield,"{""max_mines"": 10}",256,0.01,16,2,0.99,0.01,512,True,0.9904761910438538,105,0.025390625,4021
Minefield,"{""max_mines"": 10}",256,0.003,16,2,0.99,0.01,512,True,0.8070175647735596,114,0.0224609375,4124
Minefield,"{""max_mines"": 10}",256,0.0003,16,2,0.99,0.01,256,True,0,16,0,2675
Minefield,"{""max_mines"": 10}",256,0.001,16,2,0.99,0.01,256,True,0.7835051417350769,97,0.0185546875,2694
Minefield,"{""max_mines"": 10}",256,0.003,16,2,0.99,0.01,256,True,0.9777777791023254,90,0.021484375,2599
Minefield,"{""max_mines"": 10}",256,0.01,16,2,0.99,0.01,256,True,0.9775280952453612,89,0.021240234375,2662
Procgen:Leaper,{},256,0.0003,16,2,0.99,0.01,1024,False,2.137404680252075,131,0.068359375,2426
Procgen:Leaper,{},256,0.001,16,2,0.99,0.01,1024,False,2.385321140289306,109,0.0634765625,2428
Procgen:Leaper,{},256,0.01,16,2,0.99,0.01,1024,False,2.142857074737549,70,0.03662109375,2434
Procgen:Leaper,{},256,0.0003,16,2,0.99,0.01,512,False,0.9836065769195556,61,0.0146484375,1981
Procgen:Leaper,{},256,0.003,16,2,0.99,0.01,1024,False,1.78294575214386,129,0.05615234375,2358
Procgen:Leaper,{},256,0.001,16,2,0.99,0.01,512,False,2.7007298469543457,137,0.09033203125,2006
Procgen:Leaper,{},256,0.003,16,2,0.99,0.01,512,False,2.200000047683716,50,0.02685546875,2011
Procgen:Leaper,{},256,0.01,16,2,0.99,0.01,512,False,2.470588207244873,85,0.05126953125,2013
Procgen:Leaper,{},256,0.0003,16,2,0.99,0.01,256,False,2.028985500335694,69,0.0341796875,1512
Procgen:Leaper,{},256,0.001,16,2,0.99,0.01,256,False,1.6279069185256958,43,0.01708984375,1532
Procgen:Leaper,{},256,0.003,16,2,0.99,0.01,256,False,2.2340426445007324,94,0.05126953125,1515
Procgen:Leaper,{},256,0.01,16,2,0.99,0.01,256,False,2.2340426445007324,94,0.05126953125,1486
Procgen:Leaper,{},256,0.0003,16,2,0.99,0.01,1024,True,1.9607843160629272,153,0.0732421875,2341
Procgen:Leaper,{},256,0.001,16,2,0.99,0.01,1024,True,2.038835048675537,103,0.05126953125,2288
Procgen:Leaper,{},256,0.003,16,2,0.99,0.01,1024,True,1.6455695629119873,158,0.0634765625,2276
Procgen:Leaper,{},256,0.01,16,2,0.99,0.01,1024,True,1.090909123420715,55,0.0146484375,2282
Procgen:Leaper,{},256,0.0003,16,2,0.99,0.01,512,True,2.0161290168762207,124,0.06103515625,1972
Procgen:Leaper,{},256,0.001,16,2,0.99,0.01,512,True,1.9298245906829832,57,0.02685546875,1916
Procgen:Leaper,{},256,0.003,16,2,0.99,0.01,512,True,2.8220858573913574,163,0.1123046875,1949
Procgen:Leaper,{},256,0.01,16,2,0.99,0.01,512,True,2.17391300201416,69,0.03662109375,2025
Procgen:Leaper,{},256,0.0003,16,2,0.99,0.01,256,True,1.84782612323761,92,0.04150390625,1490
Procgen:Leaper,{},256,0.001,16,2,0.99,0.01,256,True,1.2380952835083008,105,0.03173828125,1495
Procgen:Leaper,{},256,0.003,16,2,0.99,0.01,256,True,1.891891837120056,111,0.05126953125,1486
Procgen:Leaper,{},256,0.01,16,2,0.99,0.01,256,True,2.1052632331848145,76,0.0390625,1516
FloorIsLava,{},256,0.0003,16,2,0.99,0.01,1024,False,0.861083984375,4096,0.861083984375,4553
FloorIsLava,{},256,0.001,16,2,0.99,0.01,1024,False,1,4096,1,4567
FloorIsLava,{},256,0.003,16,2,0.99,0.01,1024,False,1,4096,1,4525
FloorIsLava,{},256,0.01,16,2,0.99,0.01,1024,False,0.632080078125,4096,0.632080078125,4545
FloorIsLava,{},256,0.0003,16,2,0.99,0.01,512,False,0.981201171875,4096,0.981201171875,3291
FloorIsLava,{},256,0.001,16,2,0.99,0.01,512,False,1,4096,1,3274
FloorIsLava,{},256,0.01,16,2,0.99,0.01,512,False,0.379150390625,4096,0.379150390625,3258
FloorIsLava,{},256,0.003,16,2,0.99,0.01,512,False,0.8720703125,4096,0.8720703125,3369
FloorIsLava,{},256,0.0003,16,2,0.99,0.01,256,False,0.999755859375,4096,0.999755859375,2145
FloorIsLava,{},256,0.001,16,2,0.99,0.01,256,False,1,4096,1,2075
FloorIsLava,{},256,0.003,16,2,0.99,0.01,256,False,0.628173828125,4096,0.628173828125,2093
FloorIsLava,{},256,0.01,16,2,0.99,0.01,256,False,0.8017578125,4096,0.8017578125,2103
FloorIsLava,{},256,0.0003,16,2,0.99,0.01,1024,True,0.843505859375,4096,0.843505859375,4584
FloorIsLava,{},256,0.001,16,2,0.99,0.01,1024,True,0.94384765625,4096,0.94384765625,4463
FloorIsLava,{},256,0.01,16,2,0.99,0.01,1024,True,0.734130859375,4096,0.734130859375,4580
FloorIsLava,{},256,0.003,16,2,0.99,0.01,1024,True,0.753173828125,4096,0.753173828125,4577
FloorIsLava,{},256,0.0003,16,2,0.99,0.01,512,True,0.999755859375,4096,0.999755859375,3253
FloorIsLava,{},256,0.001,16,2,0.99,0.01,512,True,1,4096,1,3218
FloorIsLava,{},256,0.003,16,2,0.99,0.01,512,True,1,4096,1,3146
FloorIsLava,{},256,0.01,16,2,0.99,0.01,512,True,0.376220703125,4096,0.376220703125,3243
FloorIsLava,{},256,0.0003,16,2,0.99,0.01,256,True,1,4096,1,2136
FloorIsLava,{},256,0.001,16,2,0.99,0.01,256,True,1,4096,1,2171
FloorIsLava,{},256,0.003,16,2,0.99,0.01,256,True,1,4096,1,2048
FloorIsLava,{},256,0.01,16,2,0.99,0.01,256,True,0.247314453125,4096,0.247314453125,2190
Count,"{""masked_choices"": 2}",256,0.001,16,2,0.99,0.01,1024,False,1,4096,1,6746
Count,"{""masked_choices"": 2}",256,0.0003,16,2,0.99,0.01,1024,False,1,4096,1,6388
Count,"{""masked_choices"": 2}",256,0.003,16,2,0.99,0.01,1024,False,1,4096,1,6642
Count,"{""masked_choices"": 2}",256,0.01,16,2,0.99,0.01,1024,False,1,4096,1,6652
Count,"{""masked_choices"": 2}",256,0.0003,16,2,0.99,0.01,512,False,1,4096,1,4636
Count,"{""masked_choices"": 2}",256,0.001,16,2,0.99,0.01,512,False,1,4096,1,4757
Count,"{""masked_choices"": 2}",256,0.003,16,2,0.99,0.01,512,False,1,4096,1,4762
Count,"{""masked_choices"": 2}",256,0.01,16,2,0.99,0.01,512,False,1,4096,1,4780
Count,"{""masked_choices"": 2}",256,0.0003,16,2,0.99,0.01,256,False,1,4096,1,3062
Count,"{""masked_choices"": 2}",256,0.001,16,2,0.99,0.01,256,False,1,4096,1,3203
Count,"{""masked_choices"": 2}",256,0.003,16,2,0.99,0.01,256,False,0.751708984375,4096,0.751708984375,3063
Count,"{""masked_choices"": 2}",256,0.01,16,2,0.99,0.01,256,False,1,4096,1,3125
Count,"{""masked_choices"": 2}",256,0.0003,16,2,0.99,0.01,1024,True,1,4096,1,6666
Count,"{""masked_choices"": 2}",256,0.001,16,2,0.99,0.01,1024,True,1,4096,1,6406
Count,"{""masked_choices"": 2}",256,0.003,16,2,0.99,0.01,1024,True,1,4096,1,6690
Count,"{""masked_choices"": 2}",256,0.01,16,2,0.99,0.01,1024,True,1,4096,1,6641
Count,"{""masked_choices"": 2}",256,0.0003,16,2,0.99,0.01,512,True,1,4096,1,4783
Count,"{""masked_choices"": 2}",256,0.001,16,2,0.99,0.01,512,True,1,4096,1,4712
Count,"{""masked_choices"": 2}",256,0.01,16,2,0.99,0.01,512,True,1,4096,1,4839
Count,"{""masked_choices"": 2}",256,0.003,16,2,0.99,0.01,512,True,1,4096,1,4771
Count,"{""masked_choices"": 2}",256,0.0003,16,2,0.99,0.01,256,True,1,4096,1,2926
Count,"{""masked_choices"": 2}",256,0.001,16,2,0.99,0.01,256,True,1,4096,1,2992
Count,"{""masked_choices"": 2}",256,0.003,16,2,0.99,0.01,256,True,1,4096,1,2964
Count,"{""masked_choices"": 2}",256,0.01,16,2,0.99,0.01,256,True,1,4096,1,3009
CherryPick,"{""num_cherries"": 32}",256,0.0003,16,2,0.99,0.01,1024,False,0.994915783405304,256,0.06218218430876732,4885
CherryPick,"{""num_cherries"": 32}",256,0.001,16,2,0.99,0.01,1024,False,0.9993060827255248,256,0.06245660781860352,4968
CherryPick,"{""num_cherries"": 32}",256,0.003,16,2,0.99,0.01,1024,False,0.9997539520263672,256,0.062484633177518845,5516
CherryPick,"{""num_cherries"": 32}",256,0.01,16,2,0.99,0.01,1024,False,0.9987313747406006,256,0.062420714646577835,5573
CherryPick,"{""num_cherries"": 32}",256,0.0003,16,2,0.99,0.01,512,False,0.9992108941078186,256,0.06245068460702896,4148
CherryPick,"{""num_cherries"": 32}",256,0.001,16,2,0.99,0.01,512,False,0.9997090101242064,256,0.06248176470398903,3907
CherryPick,"{""num_cherries"": 32}",256,0.003,16,2,0.99,0.01,512,False,0.9998738765716552,256,0.06249216943979263,3784
CherryPick,"{""num_cherries"": 32}",256,0.01,16,2,0.99,0.01,512,False,0.9985641837120056,256,0.062410254031419754,3671
CherryPick,"{""num_cherries"": 32}",256,0.0003,16,2,0.99,0.01,256,False,0.9990482926368712,256,0.062440499663352966,2561
CherryPick,"{""num_cherries"": 32}",256,0.001,16,2,0.99,0.01,256,False,0.9990376234054564,256,0.06243986263871193,2501
CherryPick,"{""num_cherries"": 32}",256,0.003,16,2,0.99,0.01,256,False,0.999652862548828,256,0.062478311359882355,2533
CherryPick,"{""num_cherries"": 32}",256,0.01,16,2,0.99,0.01,256,False,0.998828947544098,256,0.06242680549621582,2423
CherryPick,"{""num_cherries"": 32}",256,0.0003,16,2,0.99,0.01,1024,True,0.9969711303710938,256,0.06231070309877395,5090
CherryPick,"{""num_cherries"": 32}",256,0.001,16,2,0.99,0.01,1024,True,0.9993979930877686,256,0.06246238201856613,5331
CherryPick,"{""num_cherries"": 32}",256,0.003,16,2,0.99,0.01,1024,True,0.9997190833091736,256,0.06248244643211365,5004
CherryPick,"{""num_cherries"": 32}",256,0.01,16,2,0.99,0.01,1024,True,0.9996709823608398,256,0.06247947737574577,5384
CherryPick,"{""num_cherries"": 32}",256,0.0003,16,2,0.99,0.01,512,True,0.9995895624160768,256,0.06247435137629509,3942
CherryPick,"{""num_cherries"": 32}",256,0.001,16,2,0.99,0.01,512,True,0.9995402693748474,256,0.06247127801179886,3970
CherryPick,"{""num_cherries"": 32}",256,0.003,16,2,0.99,0.01,512,True,0.9997206926345824,256,0.06248259171843529,3953
CherryPick,"{""num_cherries"": 32}",256,0.01,16,2,0.99,0.01,512,True,0.999716818332672,256,0.06248230114579201,3947
CherryPick,"{""num_cherries"": 32}",256,0.0003,16,2,0.99,0.01,256,True,0.99970680475235,256,0.06248163431882858,2533
CherryPick,"{""num_cherries"": 32}",256,0.001,16,2,0.99,0.01,256,True,0.990803837776184,256,0.06192522868514061,2534
CherryPick,"{""num_cherries"": 32}",256,0.003,16,2,0.99,0.01,256,True,0.999075412750244,256,0.062442272901535034,2601
CherryPick,"{""num_cherries"": 32}",256,0.01,16,2,0.99,0.01,256,True,0.9993458986282348,256,0.06245908886194229,2632
Procgen:BossFight,{},256,0.0003,16,2,0.99,0.01,1024,False,0.0784313753247261,51,0.001708984375,1586
Procgen:BossFight,{},256,0.001,16,2,0.99,0.01,1024,False,0.5625,48,0.006103515625,1638
Procgen:BossFight,{},256,0.003,16,2,0.99,0.01,1024,False,0.28947368264198303,38,0.003173828125,1665
Procgen:BossFight,{},256,0.01,16,2,0.99,0.01,1024,False,0.08888889104127884,45,0.000732421875,1598
Procgen:BossFight,{},256,0.0003,16,2,0.99,0.01,512,False,0.1690140813589096,71,0.00341796875,1461
Procgen:BossFight,{},256,0.001,16,2,0.99,0.01,512,False,0.7755101919174194,49,0.009521484375,1447
Procgen:BossFight,{},256,0.003,16,2,0.99,0.01,512,False,0.3846153914928436,52,0.003662109375,1501
Procgen:BossFight,{},256,0.01,16,2,0.99,0.01,512,False,0.08771929889917374,57,0.000732421875,1394
Procgen:BossFight,{},256,0.0003,16,2,0.99,0.01,256,False,0.06666667014360428,75,0.002197265625,1085
Procgen:BossFight,{},256,0.001,16,2,0.99,0.01,256,False,0.20338982343673703,59,0.004150390625,1114
Procgen:BossFight,{},256,0.003,16,2,0.99,0.01,256,False,0.09090909361839294,44,0.00146484375,1116
Procgen:BossFight,{},256,0.01,16,2,0.99,0.01,256,False,0.8571428656578064,42,0.009033203125,1087
Procgen:BossFight,{},256,0.0003,16,2,0.99,0.01,1024,True,0.6976743936538696,43,0.006591796875,1561
Procgen:BossFight,{},256,0.001,16,2,0.99,0.01,1024,True,0.8409090638160706,44,0.0087890625,1570
Procgen:BossFight,{},256,0.003,16,2,0.99,0.01,1024,True,0.7058823704719543,51,0.00927734375,1570
Procgen:BossFight,{},256,0.01,16,2,0.99,0.01,1024,True,0.4000000059604645,35,0.004150390625,1553
Procgen:BossFight,{},256,0.0003,16,2,0.99,0.01,512,True,0.14814814925193787,54,0.000244140625,1405
Procgen:BossFight,{},256,0.001,16,2,0.99,0.01,512,True,0.3529411852359772,34,0.002685546875,1428
Procgen:BossFight,{},256,0.003,16,2,0.99,0.01,512,True,0.3404255211353302,47,0.0029296875,1336
Procgen:BossFight,{},256,0.01,16,2,0.99,0.01,512,True,1.0571428537368774,35,0.00830078125,1397
Procgen:BossFight,{},256,0.0003,16,2,0.99,0.01,256,True,0.6666666865348816,60,0.0087890625,1116
Procgen:BossFight,{},256,0.001,16,2,0.99,0.01,256,True,0.48076921701431274,52,0.00732421875,1132
Procgen:BossFight,{},256,0.01,16,2,0.99,0.01,256,True,0.47999998927116394,25,0.003173828125,1150
Procgen:BossFight,{},256,0.003,16,2,0.99,0.01,256,True,0.5333333611488342,30,0.003173828125,1136
Procgen:BigFish,{},256,0.0003,16,2,0.99,0.01,1024,False,0.22499999403953552,40,0.003662109375,3744
Procgen:BigFish,{},256,0.001,16,2,0.99,0.01,1024,False,0.25,20,0.0009765625,3691
Procgen:BigFish,{},256,0.003,16,2,0.99,0.01,1024,False,0.3125,32,0.001708984375,3832
Procgen:BigFish,{},256,0.01,16,2,0.99,0.01,1024,False,0.17073170840740204,41,0.00244140625,3740
Procgen:BigFish,{},256,0.0003,16,2,0.99,0.01,512,False,0.24137930572032928,29,0.000732421875,3021
Procgen:BigFish,{},256,0.001,16,2,0.99,0.01,512,False,0.10256410390138626,39,0.001708984375,3078
Procgen:BigFish,{},256,0.003,16,2,0.99,0.01,512,False,0.07692307978868484,26,0.000732421875,3067
Procgen:BigFish,{},256,0.01,16,2,0.99,0.01,512,False,0.20930232107639313,43,0.001220703125,3000
Procgen:BigFish,{},256,0.001,16,2,0.99,0.01,256,False,0.29629629850387573,27,0.0009765625,2216
Procgen:BigFish,{},256,0.003,16,2,0.99,0.01,256,False,0.22580644488334656,31,0.0009765625,2194
Procgen:BigFish,{},256,0.0003,16,2,0.99,0.01,256,False,0.1818181872367859,44,0.001953125,2240
Procgen:BigFish,{},256,0.01,16,2,0.99,0.01,256,False,0.06060606241226196,33,0.001220703125,2202
Procgen:BigFish,{},256,0.0003,16,2,0.99,0.01,1024,True,0.21052631735801697,38,0.001708984375,3875
Procgen:BigFish,{},256,0.001,16,2,0.99,0.01,1024,True,0.125,24,0.001708984375,3937
Procgen:BigFish,{},256,0.003,16,2,0.99,0.01,1024,True,0.2571428716182709,35,0.003173828125,3822
Procgen:BigFish,{},256,0.01,16,2,0.99,0.01,1024,True,0.0833333358168602,12,0.001953125,3794
Procgen:BigFish,{},256,0.0003,16,2,0.99,0.01,512,True,0.1666666716337204,36,0.00048828125,3110
Procgen:BigFish,{},256,0.001,16,2,0.99,0.01,512,True,0.25,36,0.00244140625,3022
Procgen:BigFish,{},256,0.003,16,2,0.99,0.01,512,True,0.2222222238779068,27,0.000732421875,3086
Procgen:BigFish,{},256,0.01,16,2,0.99,0.01,512,True,0.21212121844291687,33,0.001220703125,2983
Procgen:BigFish,{},256,0.0003,16,2,0.99,0.01,256,True,0.2068965584039688,29,0.00146484375,2207
Procgen:BigFish,{},256,0.001,16,2,0.99,0.01,256,True,0.2068965584039688,29,0.00146484375,2265
Procgen:BigFish,{},256,0.003,16,2,0.99,0.01,256,True,0.4285714328289032,21,0.001220703125,2237
Procgen:BigFish,{},256,0.01,16,2,0.99,0.01,256,True,0.20000000298023224,15,0.0009765625,2237
Xor,{},256,0.0003,64,2,0.99,0.03,1024,False,1,4096,1,7115
Xor,{},256,0.001,64,2,0.99,0.03,1024,False,0.7529296875,4096,0.7529296875,7159
Xor,{},256,0.003,64,2,0.99,0.03,1024,False,1,4096,1,7266
Xor,{},256,0.0003,64,2,0.99,0.03,512,False,1,4096,1,5093
Xor,{},256,0.01,64,2,0.99,0.03,1024,False,0.50439453125,4096,0.50439453125,7456
Xor,{},256,0.001,64,2,0.99,0.03,512,False,0.623779296875,4096,0.623779296875,4910
Xor,{},256,0.003,64,2,0.99,0.03,512,False,0.623291015625,4096,0.623291015625,5210
Xor,{},256,0.0003,64,2,0.99,0.03,256,False,1,4096,1,3134
Xor,{},256,0.01,64,2,0.99,0.03,512,False,0.5009765625,4096,0.5009765625,4897
Xor,{},256,0.001,64,2,0.99,0.03,256,False,1,4096,1,3094
Xor,{},256,0.01,64,2,0.99,0.03,256,False,0.489013671875,4096,0.489013671875,3098
Xor,{},256,0.003,64,2,0.99,0.03,256,False,0.368408203125,4096,0.368408203125,3216
Xor,{},256,0.001,64,2,0.99,0.03,1024,True,0.748291015625,4096,0.748291015625,7279
Xor,{},256,0.0003,64,2,0.99,0.03,1024,True,1,4096,1,7160
Xor,{},256,0.01,64,2,0.99,0.03,1024,True,0.612060546875,4096,0.612060546875,7292
